,Id,Name,lat,lng
834,7740,Sharpe St / Park St (Sandown Park),43.7100852,-79.25339629999999
835,7742,Eglinton Ave W / Prospect Cemetery,43.67712359999999,-79.4515897
836,7774,Grenoble Dr / Deauville Ln,43.7165808,-79.3303456
837,7784,Downsview Park Blvd / Keele St  - SMART,43.7369956,-79.484567
838,7831,Victoria Park Ave / Edge Park Ave,43.7178541,-79.2997953
839,7812,Bellamy Rd S / Kingston Rd,43.7319648,-79.2245669
840,7828,Wakunda Pl / O'Connor Dr,43.71601460000001,-79.3049704
841,7806,Danforth Rd / Birchmount Rd ,43.70698549999999,-79.26812890000001
842,7782,Downsview Park Subway Station - SMART,43.7534991,-79.478955
843,7775,Grenoble Dr / Vendome Pl,43.7156124,-79.3280802
844,7872,Keele St / Catford Rd,43.7593264,-79.4899454
845,7874,The Pond Rd / Ian Macdonald Blvd,43.7709111,-79.4983223
846,7875,Oakdale Community Centre,43.7480638,-79.513263
847,7851,Keele St / Ingram Dr,43.699435,-79.4759586
848,7883,Wynford Heights Cres / Concorde Pl,43.72736829999999,-79.3277475
849,7814,Fenwood Ht / Kingston Rd,43.727268,-79.22971299999999
850,7920,75 Tandridge Cres,43.7288793,-79.546702
851,7918,Albion Rd/ Arcot Blvd,43.72682750000001,-79.5520458
852,7860,Cruickshank Park,43.70199179999999,-79.5262697
853,7837,Ling Rd / Morningside Ave,43.7666206,-79.1856604
854,7783,60 Carl Hall Rd - SMART,43.74829280000001,-79.475718
855,7845,Sixth St / Lake Shore Blvd W,43.6005949,-79.5069058
856,7809,Firvalley Ct / Warden Ave,43.7036864,-79.27753969999999
857,7931,Symes Rd / Glen Scarlett Rd - SMART,43.6736854,-79.4780299
858,7835,Caledonia Rd / Lotherton Pathway,43.7074429,-79.46556939999999
859,7869,Sentinel Rd / Sheppard Ave W,43.7436213,-79.49178239999999
860,7871,Jane St / Lawrence Ave W,43.7028588,-79.5036901
861,7882,Tangiers Rd / Finch Ave W,43.7640714,-79.4882334
862,7853,Trethewey Dr / Black Creek Dr,43.6945555,-79.48602079999999
863,7861,Emmett Ave,43.6876337,-79.505099
864,7886,Jane St / Finch Ave W,43.7572166,-79.5176066
865,7880,Lindylou Rd / Lanyard Rd,43.7471412,-79.5447952
866,7905,Palmerston Blvd / Herrick St,43.662175,-79.412666
867,7795,519 Church St  - SMART,43.6665106,-79.3810178
868,7793,2 Church St,43.64632659999999,-79.3737072
869,7690,Bike Shop Test Station,43.6518383,-79.4089607
